Variable...Field.Name,Form.Name,Auto.extraction,concept_cd,expected value,expected value description,Notes,concept_desc,concept_path,Checked.by.Simran,Checked.by.Alba
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2798000,19.01,"Amrinone, Trade name: Inocor, Inotropic agents",,zzzinamrinone,\i2b2\Medications\Administered Medications\40\50\d00172\ADMINMED:2798000\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2797634,19.02,"Dobutamine, Trade name: Dobutrex, Inotropic agents",,DOBUTamine,\i2b2\Medications\Administered Medications\40\50\d00215\ADMINMED:2797634\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2797644,19.03,"Dopamine, Trade name: Inotropin, Inotropic agents",,DOPamine,\i2b2\Medications\Administered Medications\40\50\d00216\ADMINMED:2797644\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:15611745,19.03,"Dopamine, Trade name: Inotropin, Inotropic agents",,zzzdopamine,\i2b2\Medications\Administered Medications\Non-Categorized\15611745\ADMINMED:15611745\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2797692,19.04,"Epinephrine, Trade names: Adrenalin, Vaponefrin, Inotropic agents",,EPINEPHrine,\i2b2\Medications\Administered Medications\122\125\180\d00699\ADMINMED:2797692\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2797694,19.04,"Epinephrine, Trade names: Adrenalin, Vaponefrin, Inotropic agents",,EPINEPHrine topical,\i2b2\Medications\Administered Medications\133\146\d01181\ADMINMED:2797694\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2798059,19.05,"Isoproteranol, Trade name: Isuprel, Inotropic agents",,isoproterenol,\i2b2\Medications\Administered Medications\122\125\180\d00697\ADMINMED:2798059\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2798255,19.06,"Midodrine, Inotropic agents",,midodrine,\i2b2\Medications\Administered Medications\40\51\d04047\ADMINMED:2798255\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2798259,19.07,"Milrinone, Trade name: Primacor, Inotropic agents",,milrinone,\i2b2\Medications\Administered Medications\40\50\d00302\ADMINMED:2798259\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2798352,19.08,"Norepinephrine, Trade name: Levophed, Inotropic agents",,norepinephrine,\i2b2\Medications\Administered Medications\40\433\d00323\ADMINMED:2798352\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2798462,19.09,"Phenylephrine, Trade name: Neo-Synephrine, Inotropic agents",,phenylephrine,\i2b2\Medications\Administered Medications\122\127\d00704\ADMINMED:2798462\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2798463,19.09,"Phenylephrine, Trade name: Neo-Synephrine, Inotropic agents",,phenylephrine nasal,\i2b2\Medications\Administered Medications\133\247\246\d04186\ADMINMED:2798463\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2798464,19.09,"Phenylephrine, Trade name: Neo-Synephrine, Inotropic agents",,phenylephrine ophthalmic,\i2b2\Medications\Administered Medications\133\147\267\d04135\ADMINMED:2798464\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2798466,19.09,"Phenylephrine, Trade name: Neo-Synephrine, Inotropic agents",,phenylephrine topical,\i2b2\Medications\Administered Medications\133\134\d04298\ADMINMED:2798466\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:2798465,19.09,"Phenylephrine, Trade name: Neo-Synephrine, Inotropic agents",,zzzphenylephrine otic,\i2b2\Medications\Administered Medications\133\148\172\d04227\ADMINMED:2798465\,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:???????,19.99,"Other inotropes, Inotropic agents",Couldn't find code for this!,,,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:???????,20.00,"Not specified, Lipid-lowering agents",Couldn't find code for this!,,,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:2797399,20.01,"Cholestyramine, Trade names: Cholybar, Questran, Lipid-lowering agents",,cholestyramine,\i2b2\Medications\Administered Medications\358\19\252\d00193\ADMINMED:2797399\,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:2797445,20.02,"Clofibrate, Trade name: Atromid-s, Lipid-lowering agents",,zzzclofibrate,\i2b2\Medications\Administered Medications\358\19\241\d00196\ADMINMED:2797445\,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:2797477,20.03,"Colestipol, Trade name: Colestid, Lipid-lowering agents",,colestipol,\i2b2\Medications\Administered Medications\358\19\252\d00744\ADMINMED:2797477\,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:2797823,20.04,"Fluvastatin, Lipid-lowering agents",,fluvastatin,\i2b2\Medications\Administered Medications\358\19\173\d03183\ADMINMED:2797823\,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:2797857,20.05,"Gemfibrozil, Trade name: Lopid, Lipid-lowering agents",,gemfibrozil,\i2b2\Medications\Administered Medications\358\19\241\d00245\ADMINMED:2797857\,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:2798147,20.06,"Lovastatin, Trade name: Mevacor, Lipid-lowering agents",,lovastatin,\i2b2\Medications\Administered Medications\358\19\173\d00280\ADMINMED:2798147\,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:???????,20.07,"Nicotinic acid, Lipid-lowering agents",Couldn't find code for this!,,,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:2798534,20.08,"Pravastatin, Trade name: Pravachol, Lipid-lowering agents",,pravastatin,\i2b2\Medications\Administered Medications\358\19\173\d00348\ADMINMED:2798534\,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:???????,20.09,"Probucol, Trade name: Lorelco, Lipid-lowering agents",Couldn't find code for this!,,,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:2798664,20.10,"Simvastatin, Trade name: Zocor, Lipid-lowering agents",,simvastatin,\i2b2\Medications\Administered Medications\358\19\173\d00746\ADMINMED:2798664\,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:2796993,20.11,"Atorvastatin, Lipid-lowering agents",,atorvastatin,\i2b2\Medications\Administered Medications\358\19\173\d04105\ADMINMED:2796993\,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:4103329,20.12,"Rosuvastatin, Lipid-lowering agents",,rosuvastatin,\i2b2\Medications\Administered Medications\358\19\173\d04851\ADMINMED:4103329\,,
medcur1_code_lla,medications_before_and_after_hosp,Yes,ADMINMED:???????,20.99,"Other lipid-lowering agents, Lipid-lowering agents",Couldn't find code for this!,,,,
medcur1_code_nba,medications_before_and_after_hosp,Yes,ADMINMED:???????,21.00,"Not specified, Neuromuscular Blocking Agent",Couldn't find code for this!,,,,
medcur1_code_nba,medications_before_and_after_hosp,Yes,ADMINMED:2798406,21.01,"Pancuronium, Trade name: Pavulon, Neuromuscular Blocking Agent",,pancuronium,\i2b2\Medications\Administered Medications\57\73\74\d00330\ADMINMED:2798406\,,
medcur1_code_nba,medications_before_and_after_hosp,Yes,ADMINMED:2798724,21.02,"Succinylcholine, Neuromuscular Blocking Agent",,succinylcholine,\i2b2\Medications\Administered Medications\57\73\74\d00376\ADMINMED:2798724\,,
medcur1_code_nba,medications_before_and_after_hosp,Yes,ADMINMED:???????,21.99,"Other neuromuscular blocking agent, Neuromuscular Blocking Agent",Couldn't find code for this!,,,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:???????,22.00,"Not specified, Sedatives, hypnotics, anesthetics, analgesics",Couldn't find code for this!,,,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797281,22.01,"Acetaminophen, Trade name: Tylenol, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen,\i2b2\Medications\Administered Medications\57\58\59\d00049\ADMINMED:2797281\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798226,22.02,"Methohexital, Trade name: Brevitol, Sedatives, hypnotics, anesthetics, analgesics",,methohexital,\i2b2\Medications\Administered Medications\57\72\d00929\ADMINMED:2798226\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797250,22.03,"Chloral Hydrate, Trade name: Noctec, Sedatives, hypnotics, anesthetics, analgesics",,chloral hydrate,\i2b2\Medications\Administered Medications\57\67\70\d00147\ADMINMED:2797250\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797465,22.04,"Codeine, Sedatives, hypnotics, anesthetics, analgesics",,codeine,\i2b2\Medications\Administered Medications\122\124\d00012\ADMINMED:2797465\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797582,22.05,"Diazepam, Trade name: Valium, Sedatives, hypnotics, anesthetics, analgesics",,diazepam,\i2b2\Medications\Administered Medications\57\64\203\d00148\ADMINMED:2797582\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797614,22.06,"Diphenhydramine, Trade name: Benadryl, Sedatives, hypnotics, anesthetics, analgesics",,diphenhydrAMINE,\i2b2\Medications\Administered Medications\122\123\d00212\ADMINMED:2797614\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797615,22.06,"Diphenhydramine, Trade name: Benadryl, Sedatives, hypnotics, anesthetics, analgesics",,diphenhydrAMINE topical,\i2b2\Medications\Administered Medications\133\136\382\d03760\ADMINMED:2797615\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:15601468,22.07,"Fentanyl, Trade name: Sublimaze, Sedatives, hypnotics, anesthetics, analgesics",,PCA/NCA Fentanyl,\i2b2\Medications\Administered Medications\Non-Categorized\15601468\ADMINMED:15601468\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:118128386,22.07,"Fentanyl, Trade name: Sublimaze, Sedatives, hypnotics, anesthetics, analgesics",,fentanyl patch check,\i2b2\Medications\Administered Medications\Non-Categorized\118128386\ADMINMED:118128386\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797771,22.07,"Fentanyl, Trade name: Sublimaze, Sedatives, hypnotics, anesthetics, analgesics",,fentaNYL,\i2b2\Medications\Administered Medications\57\58\60\d00233\ADMINMED:2797771\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797917,22.08,"Halothane, Sedatives, hypnotics, anesthetics, analgesics",,halothane,\i2b2\Medications\Administered Medications\57\72\d00251\ADMINMED:2797917\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797984,22.09,"Ibuprofen, Trade names: Pediaprofen, Motrin, Sedatives, hypnotics, anesthetics, analgesics",,ibuprofen,\i2b2\Medications\Administered Medications\57\58\61\d00015\ADMINMED:2797984\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798053,22.10,"Isoflurane, Sedatives, hypnotics, anesthetics, analgesics",,isoflurane,\i2b2\Medications\Administered Medications\57\72\d00267\ADMINMED:2798053\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798074,22.11,"Ketamine, Trade name: Ketalar, Sedatives, hypnotics, anesthetics, analgesics",,ketamine,\i2b2\Medications\Administered Medications\57\72\d00272\ADMINMED:2798074\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:481325984,22.11,"Ketamine, Trade name: Ketalar, Sedatives, hypnotics, anesthetics, analgesics",,ketamine topical,\i2b2\Medications\Administered Medications\133\136\139\d07872\ADMINMED:481325984\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798078,22.12,"Ketorolac, Trade name: Toradol, Sedatives, hypnotics, anesthetics, analgesics",,ketorolac,\i2b2\Medications\Administered Medications\57\58\61\d00273\ADMINMED:2798078\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798079,22.12,"Ketorolac, Trade name: Toradol, Sedatives, hypnotics, anesthetics, analgesics",,ketorolac ophthalmic,\i2b2\Medications\Administered Medications\133\147\167\d03214\ADMINMED:2798079\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:4103280,22.12,"Ketorolac, Trade name: Toradol, Sedatives, hypnotics, anesthetics, analgesics",,ketorolac tromethamine,\i2b2\Medications\Administered Medications\Non-Categorized\4103280\ADMINMED:4103280\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798144,22.13,"Lorazepam, Trade name: Ativan, Sedatives, hypnotics, anesthetics, analgesics",,LORazepam,\i2b2\Medications\Administered Medications\57\64\203\d00149\ADMINMED:2798144\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798217,22.14,"Methadone, Trade name: Dolophine, Sedatives, hypnotics, anesthetics, analgesics",,methadone,\i2b2\Medications\Administered Medications\57\58\60\d00050\ADMINMED:2798217\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798254,22.15,"Midazolam, Trade name: Versed, Sedatives, hypnotics, anesthetics, analgesics",,midazolam,\i2b2\Medications\Administered Medications\57\67\69\d00301\ADMINMED:2798254\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:15611532,22.16,"Morphine, Sedatives, hypnotics, anesthetics, analgesics",,morphine in D5W,\i2b2\Medications\Administered Medications\Non-Categorized\15611532\ADMINMED:15611532\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:4103297,22.16,"Morphine, Sedatives, hypnotics, anesthetics, analgesics",,morphine liposomal,\i2b2\Medications\Administered Medications\57\58\60\d05295\ADMINMED:4103297\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798281,22.16,"Morphine, Sedatives, hypnotics, anesthetics, analgesics",,morphine,\i2b2\Medications\Administered Medications\57\58\60\d00308\ADMINMED:2798281\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:4103169,22.16,"Morphine, Sedatives, hypnotics, anesthetics, analgesics",,zzzapomorphine,\i2b2\Medications\Administered Medications\57\66\276\d04991\ADMINMED:4103169\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:4103298,22.16,"Morphine, Sedatives, hypnotics, anesthetics, analgesics",,MORPHINE SULFATE,\i2b2\Medications\Administered Medications\Non-Categorized\4103298\ADMINMED:4103298\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798305,22.17,"Naloxone, Trade name: Narcan, Sedatives, hypnotics, anesthetics, analgesics",,naloxone,\i2b2\Medications\Administered Medications\105\106\d00311\ADMINMED:2798305\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798314,22.18,"Naproxen Sodium, Trade name: Naprosyn, Sedatives, hypnotics, anesthetics, analgesics",,naproxen,\i2b2\Medications\Administered Medications\57\58\61\d00019\ADMINMED:2798314\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798726,22.19,"Sufentanil, Sedatives, hypnotics, anesthetics, analgesics",,SUFentanil,\i2b2\Medications\Administered Medications\57\58\60\d00378\ADMINMED:2798726\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798781,22.20,"Thiopental, Trade name: Pentothal, Sedatives, hypnotics, anesthetics, analgesics",,thiopental,\i2b2\Medications\Administered Medications\57\72\d00388\ADMINMED:2798781\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:194202634,22.21,"General Anesthesia, Sedatives, hypnotics, anesthetics, analgesics",,fospropofol,\i2b2\Medications\Administered Medications\57\72\d07370\ADMINMED:194202634\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798558,22.21,"General Anesthesia, Sedatives, hypnotics, anesthetics, analgesics",,propofol,\i2b2\Medications\Administered Medications\57\72\d00933\ADMINMED:2798558\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2798392,22.22,"Oxycodone, Trade name: OxyContin, Sedatives, hypnotics, anesthetics, analgesics",,oxyCODONE,\i2b2\Medications\Administered Medications\57\58\60\d00329\ADMINMED:2798392\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797585,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,dichloralphenazone,\i2b2\Medications\Administered Medications\57\67\70\d03068\ADMINMED:2797585\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2796951,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,APAP/dichloralphenazone/isometheptene,\i2b2\Medications\Administered Medications\57\58\193\d03459\ADMINMED:2796951\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:???????,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",Couldn't find code for this!,,,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797288,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-HYDROcodone,\i2b2\Medications\Administered Medications\57\58\191\d03428\ADMINMED:2797288\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:164477863,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-aspirin,\i2b2\Medications\Administered Medications\57\58\63\d06833\ADMINMED:164477863\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:681218573,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-brompheniramine,\i2b2\Medications\Administered Medications\57\58\63\d08354\ADMINMED:681218573\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797282,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-butalbital,\i2b2\Medications\Administered Medications\57\58\63\d03456\ADMINMED:2797282\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797283,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-caffeine,\i2b2\Medications\Administered Medications\57\58\63\d03922\ADMINMED:2797283\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797284,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-chlorpheniramine,\i2b2\Medications\Administered Medications\122\132\d03296\ADMINMED:2797284\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797285,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-codeine,\i2b2\Medications\Administered Medications\57\58\191\d03423\ADMINMED:2797285\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:451152160,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-dexbrompheniramine,\i2b2\Medications\Administered Medications\122\132\d07915\ADMINMED:451152160\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797286,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-dextromethorphan,\i2b2\Medications\Administered Medications\122\132\d03378\ADMINMED:2797286\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797287,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-diphenhydrAMINE,\i2b2\Medications\Administered Medications\57\58\63\d03445\ADMINMED:2797287\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:15611455,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-guaiFENesin,\i2b2\Medications\Administered Medications\122\132\d05661\ADMINMED:15611455\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:551602505,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-magnesium salicylate,\i2b2\Medications\Administered Medications\57\58\63\d08242\ADMINMED:551602505\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797289,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-oxyCODONE,\i2b2\Medications\Administered Medications\57\58\191\d03431\ADMINMED:2797289\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797290,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-pamabrom,\i2b2\Medications\Administered Medications\57\58\63\d04143\ADMINMED:2797290\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797291,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-pentazocine,\i2b2\Medications\Administered Medications\57\58\191\d03682\ADMINMED:2797291\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797292,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-phenylephrine,\i2b2\Medications\Administered Medications\122\132\d03923\ADMINMED:2797292\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797295,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-pseudoephedrine,\i2b2\Medications\Administered Medications\122\132\d03289\ADMINMED:2797295\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797296,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-salicylamide,\i2b2\Medications\Administered Medications\57\58\63\d04333\ADMINMED:2797296\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797297,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen-traMADol,\i2b2\Medications\Administered Medications\57\58\191\d04766\ADMINMED:2797297\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:656589599,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen/aspirin/diphenhydrAMINE,\i2b2\Medications\Administered Medications\57\58\63\d08310\ADMINMED:656589599\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:630089345,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen/chlophedianol/pyrilamine,\i2b2\Medications\Administered Medications\122\132\d08293\ADMINMED:630089345\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:493517221,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,acetaminophen/doxylamine/phenylephrine,\i2b2\Medications\Administered Medications\122\132\d08111\ADMINMED:493517221\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797293,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,zzzacetaminophen-phenyltoloxamine,\i2b2\Medications\Administered Medications\57\58\63\d03297\ADMINMED:2797293\,,
medcur1_code_sed,medications_before_and_after_hosp,Yes,ADMINMED:2797294,22.99,"Other sedatives, hypnotics, anesthetics, analgesics, Sedatives, hypnotics, anesthetics, analgesics",,zzzacetaminophen-propoxyphene,\i2b2\Medications\Administered Medications\57\58\191\d03434\ADMINMED:2797294\,,
medcur1_code_thb,medications_before_and_after_hosp,Yes,ADMINMED:???????,23.00,"Not specified, Thrombolytics",Couldn't find code for this!,,,,
medcur1_code_thb,medications_before_and_after_hosp,Yes,ADMINMED:2797343,23.01,"Alteplase, Trade name: Activase, Thrombolytics",,alteplase,\i2b2\Medications\Administered Medications\81\86\d00521\ADMINMED:2797343\,,
medcur1_code_thb,medications_before_and_after_hosp,Yes,ADMINMED:???????,23.02,"Anistreplase, Trade name: Eminase, Thrombolytics",Couldn't find code for this!,,,,
medcur1_code_thb,medications_before_and_after_hosp,Yes,ADMINMED:2798719,23.03,"Streptokinase, Trade names: Kabikinase, Streptase, Thrombolytics",,zzzstreptokinase,\i2b2\Medications\Administered Medications\81\86\d00374\ADMINMED:2798719\,,
medcur1_code_thb,medications_before_and_after_hosp,Yes,ADMINMED:2798871,23.04,"Urokinase, Trade name: Abbokinase, Thrombolytics",,urokinase,\i2b2\Medications\Administered Medications\81\86\d00523\ADMINMED:2798871\,,
medcur1_code_thb,medications_before_and_after_hosp,Yes,ADMINMED:???????,23.99,"Other thrombolytics, Thrombolytics",Couldn't find code for this!,,,,
medcur1_code_add,medications_before_and_after_hosp,Yes,ADMINMED:???????,24.00,"Not specified, Attention deficit disorder therapies",Couldn't find code for this!,,,,
medcur1_code_add,medications_before_and_after_hosp,Yes,ADMINMED:2796900,24.01,"Amphetamine + Dextroamphetamine, Trade name: Adderall, Attention deficit disorder therapies",,amphetamine,\i2b2\Medications\Administered Medications\57\71\d00803\ADMINMED:2796900\,,
medcur1_code_add,medications_before_and_after_hosp,Yes,ADMINMED:2796992,24.02,"Atomoxetine, Trade name: Strattera, Attention deficit disorder therapies",,atomoxetine,\i2b2\Medications\Administered Medications\57\71\d04827\ADMINMED:2796992\,,
medcur1_code_add,medications_before_and_after_hosp,Yes,ADMINMED:2797561,24.03,"Dexmethylphenidate, Trade name: Focalin, Attention deficit disorder therapies",,dexmethylphenidate,\i2b2\Medications\Administered Medications\57\71\d04777\ADMINMED:2797561\,,
medcur1_code_add,medications_before_and_after_hosp,Yes,ADMINMED:2797569,24.04,"Dextroamphetamine, Trade name: Dexedrinel, Attention deficit disorder therapies",,dextroamphetamine,\i2b2\Medications\Administered Medications\57\71\d00804\ADMINMED:2797569\,,
medcur1_code_add,medications_before_and_after_hosp,Yes,ADMINMED:2798241,24.05,"Methylphenidate, Trade names: Ritalin, Concerta, Methylin, Metadate, Attention deficit disorder therapies",,methylphenidate,\i2b2\Medications\Administered Medications\57\71\d00900\ADMINMED:2798241\,,
medcur1_code_add,medications_before_and_after_hosp,Yes,ADMINMED:???????,24.99,"Other attention deficit disorder therapy, Attention deficit disorder therapies",Couldn't find code for this!,,,,
medcur1_code_add,medications_before_and_after_hosp,Yes,ADMINMED:2796901,24.99,"Other attention deficit disorder therapy, Attention deficit disorder therapies",,amphetamine-dextroamphetamine,\i2b2\Medications\Administered Medications\57\71\d04035\ADMINMED:2796901\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:???????,25.00,"Not specified, Trade name: Note: Code 22.06 should be used for Diphenhydramine (Benadryl) to be consistent with previous versions of Code List D, Antihistamines",Couldn't find code for this!,,,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:2797780,25.01,"Fexofenadine Hydrochloride, Trade name: Allegra, Antihistamines",,fexofenadine,\i2b2\Medications\Administered Medications\122\123\d04040\ADMINMED:2797780\,,
medcur1_code_ahi,medications_before_and_after_hosp,Yes,ADMINMED:2797012,25.02,"Azelastine Hydrochloride, Trade names: Astelin, Astepro, Antihistamines",,azelastine ophthalmic,\i2b2\Medications\Administered Medications\133\147\267\d04541\ADMINMED:2797012\,,
